Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
96	:	1761076964.493	     0.445	0	1089	0	0	download_file 'http://olmo-data.org/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-26-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-26-00000.npy
97	:	1761076964.514	     0.505	0	1241	0	0	download_file 'http://olmo-data.org/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-28-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-28-00000.npy
100	:	1761076964.720	     0.306	0	861	0	0	download_file 'http://olmo-data.org/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-15-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-15-00000.npy
98	:	1761076964.606	     0.555	0	1089	0	0	download_file 'http://olmo-data.org/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-12-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-12-00000.npy
101	:	1761076964.724	     0.449	0	1089	0	0	download_file 'http://olmo-data.org/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-84-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-84-00000.npy
99	:	1761076964.653	     0.524	0	937	0	0	download_file 'http://olmo-data.org/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-32-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-32-00000.npy
94	:	1761076964.339	     0.905	0	860	0	0	download_file 'http://olmo-data.org/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-14-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-14-00000.npy
102	:	1761076964.848	     0.447	0	1013	0	0	download_file 'http://olmo-data.org/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-40-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-40-00000.npy
105	:	1761076965.030	     0.327	0	785	0	0	download_file 'http://olmo-data.org/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-69-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-69-00000.npy
103	:	1761076964.942	     0.473	0	1165	0	0	download_file 'http://olmo-data.org/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-90-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-90-00000.npy
104	:	1761076965.022	     0.503	0	1164	0	0	download_file 'http://olmo-data.org/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-76-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-76-00000.npy
106	:	1761076965.165	     0.426	0	861	0	0	download_file 'http://olmo-data.org/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-00-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-00-00000.npy
107	:	1761076965.176	     0.468	0	1164	0	0	download_file 'http://olmo-data.org/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-34-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-34-00000.npy
108	:	1761076965.181	     0.490	0	1925	0	0	download_file 'http://olmo-data.org/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-60-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-60-00000.npy
112	:	1761076965.418	     0.299	0	1089	0	0	download_file 'http://olmo-data.org/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-25-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-25-00000.npy
110	:	1761076965.298	     0.461	0	937	0	0	download_file 'http://olmo-data.org/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-73-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-73-00000.npy
111	:	1761076965.361	     0.440	0	1165	0	0	download_file 'http://olmo-data.org/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-43-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-43-00000.npy
113	:	1761076965.528	     0.292	0	937	0	0	download_file 'http://olmo-data.org/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-42-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-42-00000.npy
109	:	1761076965.248	     0.644	0	1241	0	0	download_file 'http://olmo-data.org/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-78-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-78-00000.npy
114	:	1761076965.595	     0.417	0	2077	0	0	download_file 'http://olmo-data.org/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-38-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-38-00000.npy
115	:	1761076965.648	     0.414	0	785	0	0	download_file 'http://olmo-data.org/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-64-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-64-00000.npy
121	:	1761076965.897	     0.337	0	1165	0	0	download_file 'http://olmo-data.org/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-06-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-06-00000.npy
117	:	1761076965.721	     0.585	0	1089	0	0	download_file 'http://olmo-data.org/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-68-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-68-00000.npy
119	:	1761076965.805	     0.606	0	784	0	0	download_file 'http://olmo-data.org/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-58-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-58-00000.npy
123	:	1761076966.066	     0.447	0	1089	0	0	download_file 'http://olmo-data.org/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-09-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-09-00000.npy
118	:	1761076965.764	     0.756	0	1013	0	0	download_file 'http://olmo-data.org/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-01-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-01-00000.npy
120	:	1761076965.824	     0.700	0	861	0	0	download_file 'http://olmo-data.org/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-49-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-49-00000.npy
116	:	1761076965.676	     0.875	0	936	0	0	download_file 'http://olmo-data.org/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-51-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-51-00000.npy
122	:	1761076966.015	     0.553	0	2001	0	0	download_file 'http://olmo-data.org/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-24-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-24-00000.npy
124	:	1761076966.239	     0.403	0	1165	0	0	download_file 'http://olmo-data.org/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-57-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-57-00000.npy
126	:	1761076966.416	     0.350	0	1089	0	0	download_file 'http://olmo-data.org/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-33-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-33-00000.npy
125	:	1761076966.309	     0.548	0	785	0	0	download_file 'http://olmo-data.org/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-87-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-87-00000.npy
132	:	1761076966.647	     0.363	0	2077	0	0	download_file 'http://olmo-data.org/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-67-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-67-00000.npy
128	:	1761076966.524	     0.522	0	1165	0	0	download_file 'http://olmo-data.org/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-35-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-35-00000.npy
131	:	1761076966.592	     0.558	0	1165	0	0	download_file 'http://olmo-data.org/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-52-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-52-00000.npy
127	:	1761076966.517	     0.638	0	2000	0	0	download_file 'http://olmo-data.org/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-74-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-74-00000.npy
133	:	1761076966.770	     0.407	0	1241	0	0	download_file 'http://olmo-data.org/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-08-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-08-00000.npy
135	:	1761076967.014	     0.220	0	785	0	0	download_file 'http://olmo-data.org/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-63-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-63-00000.npy
134	:	1761076966.860	     0.424	0	1165	0	0	download_file 'http://olmo-data.org/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-30-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-30-00000.npy
130	:	1761076966.555	     0.819	0	936	0	0	download_file 'http://olmo-data.org/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-44-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-44-00000.npy
139	:	1761076967.181	     0.296	0	2077	0	0	download_file 'http://olmo-data.org/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-88-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-88-00000.npy
136	:	1761076967.049	     0.443	0	1165	0	0	download_file 'http://olmo-data.org/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-05-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-05-00000.npy
138	:	1761076967.159	     0.404	0	861	0	0	download_file 'http://olmo-data.org/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-13-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-13-00000.npy
129	:	1761076966.527	     1.055	0	1012	0	0	download_file 'http://olmo-data.org/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-29-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-29-00000.npy
140	:	1761076967.237	     0.482	0	1089	0	0	download_file 'http://olmo-data.org/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-65-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-65-00000.npy
141	:	1761076967.288	     0.497	0	861	0	0	download_file 'http://olmo-data.org/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-19-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-19-00000.npy
137	:	1761076967.153	     0.649	0	1012	0	0	download_file 'http://olmo-data.org/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-62-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-62-00000.npy
145	:	1761076967.567	     0.368	0	7319	0	0	download_file 'http://olmo-data.org/preprocessed/gsm8k/v0_main_train/allenai/dolma2-tokenizer/part-0-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/gsm8k/v0_main_train/allenai/dolma2-tokenizer/part-0-00000.npy
142	:	1761076967.378	     0.559	0	1848	0	0	download_file 'http://olmo-data.org/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-17-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-17-00000.npy
143	:	1761076967.481	     0.482	0	1089	0	0	download_file 'http://olmo-data.org/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-70-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-70-00000.npy
144	:	1761076967.495	     0.480	0	1164	0	0	download_file 'http://olmo-data.org/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-61-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/gsm_MIND/clean_stop/dolma2-tokenizer/part-61-00000.npy
146	:	1761076967.586	     0.598	0	9067	0	0	download_file 'http://olmo-data.org/preprocessed/gsm8k/v0_socratic_train/allenai/dolma2-tokenizer/part-0-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/gsm8k/v0_socratic_train/allenai/dolma2-tokenizer/part-0-00000.npy
148	:	1761076967.789	     0.481	0	2532	0	0	download_file 'http://olmo-data.org/preprocessed/basic_math_mj/multiadd/dolma2-tokenizer/part-4-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/basic_math_mj/multiadd/dolma2-tokenizer/part-4-00000.npy
150	:	1761076967.938	     0.446	0	860	0	0	download_file 'http://olmo-data.org/preprocessed/basic_math_mj/multiadd/dolma2-tokenizer/part-2-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/basic_math_mj/multiadd/dolma2-tokenizer/part-2-00000.npy
153	:	1761076967.978	     0.486	0	1544	0	0	download_file 'http://olmo-data.org/preprocessed/basic_math_mj/multiadd/dolma2-tokenizer/part-1-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/basic_math_mj/multiadd/dolma2-tokenizer/part-1-00000.npy
151	:	1761076967.941	     0.542	0	936	0	0	download_file 'http://olmo-data.org/preprocessed/basic_math_mj/multiadd/dolma2-tokenizer/part-3-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/basic_math_mj/multiadd/dolma2-tokenizer/part-3-00000.npy
149	:	1761076967.806	     0.690	0	5419	0	0	download_file 'http://olmo-data.org/preprocessed/basic_math_mj/multiadd/dolma2-tokenizer/part-5-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/basic_math_mj/multiadd/dolma2-tokenizer/part-5-00000.npy
152	:	1761076967.966	     0.590	0	2227	0	0	download_file 'http://olmo-data.org/preprocessed/basic_math_mj/multiadd/dolma2-tokenizer/part-0-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/basic_math_mj/multiadd/dolma2-tokenizer/part-0-00000.npy
155	:	1761076968.275	     0.528	0	8916	0	0	download_file 'http://olmo-data.org/preprocessed/mathcoder2-synthmath/ajibawa-2023/dolma2-tokenizer/part-02-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/mathcoder2-synthmath/ajibawa-2023/dolma2-tokenizer/part-02-00000.npy
157	:	1761076968.467	     0.573	0	8764	0	0	download_file 'http://olmo-data.org/preprocessed/mathcoder2-synthmath/ajibawa-2023/dolma2-tokenizer/part-07-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/mathcoder2-synthmath/ajibawa-2023/dolma2-tokenizer/part-07-00000.npy
161	:	1761076968.807	     0.685	0	8916	0	0	download_file 'http://olmo-data.org/preprocessed/mathcoder2-synthmath/ajibawa-2023/dolma2-tokenizer/part-04-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/mathcoder2-synthmath/ajibawa-2023/dolma2-tokenizer/part-04-00000.npy
162	:	1761076969.093	     1.101	0	12564	0	0	download_file 'http://olmo-data.org/preprocessed/mathcoder2-synthmath/ajibawa-2023/dolma2-tokenizer/part-03-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/mathcoder2-synthmath/ajibawa-2023/dolma2-tokenizer/part-03-00000.npy
164	:	1761076970.198	     8.103	0	161158	0	0	download_file 'http://olmo-data.org/preprocessed/mathcoder2-synthmath/mathcoder2-synthmath/filtered-math/dolma2-tokenizer/part-32-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/mathcoder2-synthmath/mathcoder2-synthmath/filtered-math/dolma2-tokenizer/part-32-00000.npy
147	:	1761076967.723	    16.269	0	501202	0	0	download_file 'http://olmo-data.org/preprocessed/owm-filtered-math/metamath/part-0-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/owm-filtered-math/metamath/part-0-00000.npy
165	:	1761076978.496	     9.197	0	281407	0	0	download_file 'http://olmo-data.org/preprocessed/mathcoder2-synthmath/mathcoder2-synthmath/filtered-math/dolma2-tokenizer/part-40-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/mathcoder2-synthmath/mathcoder2-synthmath/filtered-math/dolma2-tokenizer/part-40-00000.npy
160	:	1761076968.560	    23.468	0	770500	0	0	download_file 'http://olmo-data.org/preprocessed/mathcoder2-synthmath/ajibawa-2023/dolma2-tokenizer/part-00-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/mathcoder2-synthmath/ajibawa-2023/dolma2-tokenizer/part-00-00000.npy
159	:	1761076968.499	    23.845	0	776062	0	0	download_file 'http://olmo-data.org/preprocessed/mathcoder2-synthmath/ajibawa-2023/dolma2-tokenizer/part-09-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/mathcoder2-synthmath/ajibawa-2023/dolma2-tokenizer/part-09-00000.npy
154	:	1761076968.187	    25.506	0	773240	0	0	download_file 'http://olmo-data.org/preprocessed/mathcoder2-synthmath/ajibawa-2023/dolma2-tokenizer/part-06-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/mathcoder2-synthmath/ajibawa-2023/dolma2-tokenizer/part-06-00000.npy
156	:	1761076968.387	    26.209	0	773900	0	0	download_file 'http://olmo-data.org/preprocessed/mathcoder2-synthmath/ajibawa-2023/dolma2-tokenizer/part-05-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/mathcoder2-synthmath/ajibawa-2023/dolma2-tokenizer/part-05-00000.npy
158	:	1761076968.487	    26.811	0	775610	0	0	download_file 'http://olmo-data.org/preprocessed/mathcoder2-synthmath/ajibawa-2023/dolma2-tokenizer/part-01-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/mathcoder2-synthmath/ajibawa-2023/dolma2-tokenizer/part-01-00000.npy
166	:	1761076984.596	    11.296	0	268966	0	0	download_file 'http://olmo-data.org/preprocessed/mathcoder2-synthmath/mathcoder2-synthmath/filtered-math/dolma2-tokenizer/part-54-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/mathcoder2-synthmath/mathcoder2-synthmath/filtered-math/dolma2-tokenizer/part-54-00000.npy
167	:	1761076988.196	     7.878	0	161328	0	0	download_file 'http://olmo-data.org/preprocessed/mathcoder2-synthmath/mathcoder2-synthmath/filtered-math/dolma2-tokenizer/part-07-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/mathcoder2-synthmath/mathcoder2-synthmath/filtered-math/dolma2-tokenizer/part-07-00000.npy
163	:	1761076969.496	    26.667	0	775858	0	0	download_file 'http://olmo-data.org/preprocessed/mathcoder2-synthmath/ajibawa-2023/dolma2-tokenizer/part-08-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/mathcoder2-synthmath/ajibawa-2023/dolma2-tokenizer/part-08-00000.npy
168	:	1761076992.682	     4.080	0	191479	0	0	download_file 'http://olmo-data.org/preprocessed/mathcoder2-synthmath/mathcoder2-synthmath/filtered-math/dolma2-tokenizer/part-24-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/mathcoder2-synthmath/mathcoder2-synthmath/filtered-math/dolma2-tokenizer/part-24-00000.npy
169	:	1761076992.685	     4.213	0	191859	0	0	download_file 'http://olmo-data.org/preprocessed/mathcoder2-synthmath/mathcoder2-synthmath/filtered-math/dolma2-tokenizer/part-48-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/mathcoder2-synthmath/mathcoder2-synthmath/filtered-math/dolma2-tokenizer/part-48-00000.npy
172	:	1761076996.573	     6.421	0	178254	0	0	download_file 'http://olmo-data.org/preprocessed/mathcoder2-synthmath/mathcoder2-synthmath/filtered-math/dolma2-tokenizer/part-78-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/mathcoder2-synthmath/mathcoder2-synthmath/filtered-math/dolma2-tokenizer/part-78-00000.npy
173	:	1761076996.594	     7.200	0	207440	0	0	download_file 'http://olmo-data.org/preprocessed/mathcoder2-synthmath/mathcoder2-synthmath/filtered-math/dolma2-tokenizer/part-52-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/mathcoder2-synthmath/mathcoder2-synthmath/filtered-math/dolma2-tokenizer/part-52-00000.npy
176	:	1761076996.795	     7.399	0	208812	0	0	download_file 'http://olmo-data.org/preprocessed/mathcoder2-synthmath/mathcoder2-synthmath/filtered-math/dolma2-tokenizer/part-88-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/mathcoder2-synthmath/mathcoder2-synthmath/filtered-math/dolma2-tokenizer/part-88-00000.npy
171	:	1761076996.538	     7.752	0	194674	0	0	download_file 'http://olmo-data.org/preprocessed/mathcoder2-synthmath/mathcoder2-synthmath/filtered-math/dolma2-tokenizer/part-62-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/mathcoder2-synthmath/mathcoder2-synthmath/filtered-math/dolma2-tokenizer/part-62-00000.npy
175	:	1761076996.615	     7.803	0	220670	0	0	download_file 'http://olmo-data.org/preprocessed/mathcoder2-synthmath/mathcoder2-synthmath/filtered-math/dolma2-tokenizer/part-73-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/mathcoder2-synthmath/mathcoder2-synthmath/filtered-math/dolma2-tokenizer/part-73-00000.npy
170	:	1761076996.475	     8.155	0	208788	0	0	download_file 'http://olmo-data.org/preprocessed/mathcoder2-synthmath/mathcoder2-synthmath/filtered-math/dolma2-tokenizer/part-71-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/mathcoder2-synthmath/mathcoder2-synthmath/filtered-math/dolma2-tokenizer/part-71-00000.npy
174	:	1761076996.607	     8.106	0	222569	0	0	download_file 'http://olmo-data.org/preprocessed/mathcoder2-synthmath/mathcoder2-synthmath/filtered-math/dolma2-tokenizer/part-05-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/mathcoder2-synthmath/mathcoder2-synthmath/filtered-math/dolma2-tokenizer/part-05-00000.npy
177	:	1761076996.945	     7.851	0	222438	0	0	download_file 'http://olmo-data.org/preprocessed/mathcoder2-synthmath/mathcoder2-synthmath/filtered-math/dolma2-tokenizer/part-20-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/mathcoder2-synthmath/mathcoder2-synthmath/filtered-math/dolma2-tokenizer/part-20-00000.npy
179	:	1761077003.896	     4.702	0	193393	0	0	download_file 'http://olmo-data.org/preprocessed/mathcoder2-synthmath/mathcoder2-synthmath/filtered-math/dolma2-tokenizer/part-91-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/mathcoder2-synthmath/mathcoder2-synthmath/filtered-math/dolma2-tokenizer/part-91-00000.npy
183	:	1761077005.003	     3.789	0	156060	0	0	download_file 'http://olmo-data.org/preprocessed/mathcoder2-synthmath/mathcoder2-synthmath/filtered-math/dolma2-tokenizer/part-23-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/mathcoder2-synthmath/mathcoder2-synthmath/filtered-math/dolma2-tokenizer/part-23-00000.npy
180	:	1761077004.893	     5.429	0	210556	0	0	download_file 'http://olmo-data.org/preprocessed/mathcoder2-synthmath/mathcoder2-synthmath/filtered-math/dolma2-tokenizer/part-25-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/mathcoder2-synthmath/mathcoder2-synthmath/filtered-math/dolma2-tokenizer/part-25-00000.npy
182	:	1761077004.993	     5.424	0	175906	0	0	download_file 'http://olmo-data.org/preprocessed/mathcoder2-synthmath/mathcoder2-synthmath/filtered-math/dolma2-tokenizer/part-49-00000.npy' /n/netscratch/dam_lab/Lab/sqin/olmo/stage2/preprocessed/mathcoder2-synthmath/mathcoder2-synthmath/filtered-math/dolma2-tokenizer/part-49-00000.npy
